# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = hierarchical_v5_model
# start_datetime = 2021-11-19 20:54:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/d5xeld7y.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/hierarchical_v5-202111192254-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_mu,alpha_sigma,beta_mu.1,beta_mu.2,beta_mu.3,beta_mu.4,beta_mu.5,beta_mu.6,beta_mu.7,beta_mu.8,beta_mu.9,beta_mu.10,beta_mu.11,beta_mu.12,beta_mu.13,beta_mu.14,beta_sigma.1,beta_sigma.2,beta_sigma.3,beta_sigma.4,beta_sigma.5,beta_sigma.6,beta_sigma.7,beta_sigma.8,beta_sigma.9,beta_sigma.10,beta_sigma.11,beta_sigma.12,beta_sigma.13,beta_sigma.14,alpha.1,alpha.2,alpha.3,alpha.4,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.1.13,beta.2.13,beta.3.13,beta.4.13,beta.1.14,beta.2.14,beta.3.14,beta.4.14
-288.086,0.94817,0.0330885,7,127,0,341.705,-0.715425,0.422696,0.220759,-0.0996373,-0.134832,-0.209262,0.229425,1.26157,0.665649,0.67571,0.87936,-1.21633,-0.167628,-2.42239,0.147443,-0.973229,0.279307,0.138459,0.085905,0.04772,0.0659919,1.37194,0.800094,0.168931,1.53391,1.66415,1.57254,0.12423,0.208039,0.220908,-0.883808,-0.838198,-1.91007,-1.76704,-0.108216,0.274728,0.359943,-0.268034,0.115269,0.0300828,-0.0108881,-0.130082,-0.268408,-0.0824356,-0.101415,-0.14953,-0.155121,-0.158176,-0.210136,-0.317232,0.415342,0.190717,0.23017,0.269838,1.86936,0.936809,1.32217,2.43944,1.46403,0.544803,0.104612,1.44027,0.835604,0.803123,0.671999,0.647173,0.702643,-1.43674,0.917312,0.827957,0.220738,-0.0602654,2.65164,1.27666,0.962708,1.10271,-0.236265,-1.23341,-2.34581,-2.39403,-2.28435,-2.65033,0.587945,0.227317,0.319319,0.186635,-0.819205,-0.822458,-1.48344,-1.14334
-282.957,0.52482,0.0330885,8,383,0,338.823,-2.05979,1.08189,-0.0687997,0.0121199,-0.791096,-0.0349555,0.586454,1.29479,0.518649,0.422513,0.109089,-0.291422,0.0987264,-0.645885,2.2913,0.347132,0.147155,0.138989,0.15679,0.0996194,0.108452,0.361635,0.526298,0.227628,0.241545,0.334664,1.10038,0.641647,0.314129,0.567664,-1.43428,-2.75675,-2.31957,-1.87955,-0.236782,0.0940874,0.289054,-0.0383233,-0.0221979,-0.0183584,-0.0515251,0.00522371,-0.756773,-0.83253,-0.740315,-0.723395,-0.0420716,0.0229967,0.0294579,-0.0914301,0.509244,0.547522,0.515632,0.540663,1.73605,1.25349,0.813617,1.04469,1.34861,0.832271,0.554229,0.640168,0.800067,0.243599,0.732278,0.172999,-0.240547,-0.382849,0.146967,0.510454,-0.501198,-1.06979,-0.997741,0.262902,0.201767,0.682327,-0.0760776,-0.93848,-0.392276,-0.720077,-1.12856,-0.493606,2.40193,2.08679,2.22244,2.15216,1.00141,-0.0620037,0.345978,0.454474
-274.997,0.972255,0.0330885,7,127,0,323.001,-1.57186,0.305796,0.187844,0.175998,-0.528193,-0.147556,0.389103,1.31363,1.34974,1.16901,-0.771426,0.382789,-0.195722,-0.900567,0.656432,1.17819,0.312348,0.511689,0.0295491,0.0496807,0.0382198,0.442152,0.0706043,0.201246,0.710078,2.42577,0.842166,0.124474,0.812086,0.828035,-1.90937,-1.46417,-1.90208,-1.69109,0.490777,0.612926,0.101884,0.210028,-0.247538,0.257145,0.243034,-0.436183,-0.545782,-0.568562,-0.519371,-0.517749,-0.0407481,-0.115201,-0.211438,-0.192461,0.353202,0.359666,0.400099,0.40398,1.51043,1.07689,1.3232,1.76944,1.35007,1.26308,1.24229,1.18088,1.21133,1.30148,0.926914,1.2202,0.575153,-1.82708,-0.570456,-0.763906,8.67433e-05,-0.232715,0.163826,-1.53867,0.94388,0.405728,-1.62231,-1.57609,-0.849931,-0.925604,-0.712169,-1.07189,1.52663,1.9545,1.44142,1.4922,0.617563,1.39367,0.950848,0.833036
-275.783,0.950583,0.0330885,7,127,0,324.14,-2.36799,0.298431,0.303792,-0.0756158,-0.341681,0.0169058,0.404913,1.24196,0.694495,0.660752,-0.299432,-0.187276,0.116408,-0.801624,1.7348,-0.0887443,0.113543,0.2314,0.0298883,0.105586,0.0757948,0.630069,0.904065,0.213024,0.750484,0.833243,0.633602,0.78335,0.427704,0.0762466,-2.51961,-2.18863,-2.45786,-2.52751,0.206756,0.391733,0.648526,0.434418,0.0950142,0.248451,-0.267693,-0.162624,-0.332078,-0.342714,-0.308648,-0.398255,0.171308,-0.0468578,0.0324737,-0.0235688,0.448611,0.337872,0.491307,0.414265,1.65839,1.61087,0.742378,2.15425,1.78526,1.29897,0.868102,0.472811,0.978116,0.589106,0.913776,0.449471,0.787264,-0.719462,0.470404,-0.577732,-0.2253,-1.25279,-0.0707679,0.150551,1.0588,-0.268438,0.0338219,-1.20113,-0.557793,-0.657075,-0.64591,-1.0309,1.92362,2.30258,1.84471,1.84215,0.0908551,-0.0108727,-0.181417,-0.0749498
-289.654,0.87333,0.0330885,7,127,0,333.902,-2.22919,0.0923673,0.595613,-0.200848,-0.461963,0.124483,0.346377,1.56706,0.679797,0.881663,0.181222,0.29889,0.266865,-0.734702,2.0262,0.792074,1.40081,0.298853,0.133737,0.502378,0.10278,0.42763,0.355494,0.100551,0.794392,1.08631,2.68699,0.15195,0.481355,0.243862,-2.41181,-2.46466,-2.17396,-2.01978,0.155656,0.503863,0.728032,-0.0579441,0.0168516,0.0906943,0.0633137,-0.134439,-0.573147,-0.347043,-0.471339,-0.496233,0.286086,-0.22373,-0.0229655,0.231183,0.415036,0.583256,0.31095,0.244188,1.96501,1.35846,1.22314,1.62404,0.686932,-0.100892,0.726663,0.707545,0.840641,0.880598,0.845516,0.640204,0.387862,-0.315404,-0.0845227,1.19248,0.983315,-0.618016,0.340323,0.0699944,1.05695,2.12947,-1.69369,-1.82337,-0.681497,-0.749201,-0.722648,-0.52492,2.1851,1.87017,2.34076,1.67917,0.55824,0.818435,0.952797,0.512037
-298.716,0.9533,0.0330885,7,127,0,350.638,-1.93683,1.98873,0.0351092,0.410865,-0.699311,0.325149,0.727462,1.41579,0.343031,1.08242,-0.172997,-0.225896,-0.57626,-0.660656,1.95458,0.127432,0.593955,0.983372,0.17958,0.636237,0.781443,0.29998,0.438739,0.482371,0.824818,0.669279,0.80669,0.127344,0.0959404,0.507258,-2.60006,-2.89487,-2.23937,-2.92893,-0.0801736,0.987271,0.494071,-0.412845,0.00482759,-0.0123513,-0.191168,0.139225,-0.745266,-0.552455,-0.610138,-0.552979,0.130476,-0.122262,0.122526,-0.374222,0.657396,0.805334,0.404185,0.24586,1.73221,1.36361,1.46229,1.25647,1.40733,0.973349,0.0843798,0.600018,1.24718,0.658419,0.790938,0.884175,0.853533,0.0297553,-0.372108,-0.897492,-0.606933,0.272759,-0.625496,0.428862,1.1752,0.183064,-1.05602,-0.444887,-0.723729,-0.77466,-0.632798,-0.792096,1.82603,1.95297,1.91354,2.05265,0.534777,-0.334623,0.0134163,-0.041315
-288.051,0.986214,0.0330885,6,63,0,341.405,-2.30817,0.150156,0.261348,-0.171455,-0.64926,-0.107657,0.592076,1.94979,1.5811,0.934499,-0.428719,-0.0608273,0.0764369,-0.744112,2.01602,0.555976,0.143089,0.244925,0.0293014,0.228193,0.857798,0.294279,1.43313,0.598143,0.403903,0.465983,1.2134,0.470894,0.130595,0.211636,-2.3062,-2.3899,-2.18502,-2.8452,0.0169489,-0.0258826,0.383347,0.39664,-0.134218,0.27904,0.101516,-0.0807281,-0.649212,-0.699963,-0.659667,-0.716588,0.221447,-0.0920121,-0.128778,0.0184427,0.961045,0.905541,0.338241,-0.0368896,1.91212,2.04564,1.93448,1.66662,1.53824,0.680701,0.349046,1.09641,1.51176,1.53287,0.238409,1.22153,-0.164103,-1.59162,-0.539623,0.118436,-0.0841569,-0.151591,0.278293,-0.603818,0.351383,0.557111,-1.16474,-2.57311,-0.394237,-0.679178,-0.615166,-0.800072,2.08931,1.91968,1.92138,2.10649,0.632254,0.574955,0.730676,0.908226
-282.23,0.999326,0.0330885,7,127,0,327.722,-1.03196,0.75755,0.425504,0.346569,-0.156731,-0.210456,0.154595,0.934807,0.220335,-0.115702,-1.39464,-1.23826,-0.279905,-0.592038,1.68455,1.01306,0.378639,0.192506,0.394009,0.08748,0.377118,0.279351,0.420853,0.595033,0.680318,0.285625,0.851405,1.08351,0.203559,0.180869,0.113326,-1.18528,-1.27446,-0.781179,0.0456143,0.662912,0.630304,-0.134516,0.0141927,0.377607,0.18439,-0.037454,-0.37981,0.262598,-0.180737,-0.128611,-0.239636,-0.271072,-0.367542,-0.221524,0.216051,0.326286,0.455437,-0.322881,1.01598,1.23719,1.07973,0.932172,1.12475,0.542033,0.50161,0.440688,0.654878,-0.351149,0.714376,0.311897,-0.739299,-1.66545,-1.30851,-1.03121,-1.64593,-1.15959,-0.972283,-0.794598,-0.457968,-0.815148,-1.94592,-2.1353,-0.491596,-1.22307,-0.242168,-0.291016,1.62311,1.70926,1.78601,1.54756,0.628067,1.18595,1.04565,1.25273
-287.341,0.992581,0.0330885,7,255,0,329.956,-0.34031,2.08629,0.0543593,0.103137,-0.0117936,-0.28028,0.135209,0.67857,0.316599,0.115462,-1.06425,-0.999067,-0.757575,-0.0378113,1.43457,1.08885,0.485712,0.240959,0.18687,0.0475002,0.332438,0.614861,0.79666,0.734217,1.09266,0.35575,0.972266,0.621609,0.556236,0.108488,0.281818,-0.818724,-0.936992,-0.161544,-0.195887,0.538889,0.456133,-0.0153728,0.131896,0.294877,0.216995,0.0280838,-0.374566,0.127545,-0.324726,-0.265663,-0.309842,-0.315792,-0.239677,-0.361803,0.436363,0.119903,0.408824,-0.00564602,1.30213,0.602615,1.07348,1.24077,1.05333,1.06143,0.645863,0.698027,0.847092,-0.41125,0.751578,0.463477,-1.28508,-1.04282,-1.10473,-1.11349,-1.063,-1.1496,-0.920984,-1.3358,-0.127284,-1.02985,-2.39855,-1.61049,-0.694133,-1.70089,-0.915896,-0.929995,1.26806,2.09497,1.78695,1.50515,1.21283,1.08555,0.984615,0.987797
-282.999,0.99534,0.0330885,7,255,0,331.472,-0.600273,0.629141,0.581898,0.0614003,-0.576806,-0.183224,0.117913,1.35101,0.342217,0.411732,-1.40366,-1.25664,-0.971381,-1.44782,1.19134,-0.776705,0.926583,0.130434,0.467435,0.2178,0.165203,1.22807,0.816044,0.410459,0.372905,0.22837,1.75795,0.281171,0.153986,0.287758,-0.0883756,-1.17996,-0.427328,-1.06649,0.206994,0.454387,0.488545,-0.144049,0.112692,0.261895,0.0465001,0.239243,-0.613767,-0.108815,-0.310351,-0.421102,0.110098,-0.263687,-0.247137,-0.262885,0.432495,0.244344,-0.029105,0.0294888,1.69797,2.24787,1.86305,2.23444,1.79837,0.362475,-0.51575,0.480482,1.10393,0.646908,0.228085,-0.0868597,-1.36683,-1.41237,-1.45046,-1.24832,-0.945672,-1.29469,-1.0959,-1.35034,-0.159498,-0.185746,-1.69961,-3.08064,-1.32199,-2.36361,-1.64915,-1.47504,1.28978,0.871074,1.07559,1.52847,-0.176082,-0.956045,-0.888144,-0.915842
-272.397,0.99323,0.0330885,7,127,0,315.977,-0.109732,0.487023,0.56349,0.275373,-0.2576,-0.137551,0.319198,1.97192,0.363494,0.557298,-1.30315,-1.59617,-1.37175,-1.33524,1.00437,-0.516431,0.429779,0.0822336,0.16722,0.100225,0.332269,0.378355,0.941494,0.553039,0.190982,0.501199,0.850852,0.748098,0.528692,0.309465,0.3762,-1.01032,-0.884127,-0.0248719,0.198697,0.781909,0.444183,-0.189697,0.233092,0.205856,0.306343,0.186812,-0.544645,-0.349759,-0.323888,-0.578922,-0.0645254,-0.1679,-0.173737,-0.107501,0.411349,0.153432,0.503197,0.0780253,2.3334,1.35202,2.05546,2.46771,1.44492,0.915266,-0.190709,0.430132,0.78764,-0.203165,0.43454,0.906582,-1.39507,-1.47612,-1.21998,-1.50161,-1.90576,-1.38673,-1.30149,-1.38947,-0.851337,-0.455601,-1.99781,-2.92349,-1.47201,-1.20986,-1.78218,-1.39567,0.894408,1.67763,1.26367,0.407379,-0.862925,-0.279676,-0.267413,-0.477417
-267.251,0.980612,0.0330885,7,255,0,310.778,0.393831,0.410085,0.296795,-0.00153025,-0.20684,0.0221591,0.565145,1.60887,0.511218,1.09673,-1.37558,-1.10817,-0.3774,-1.6226,0.819975,-0.200367,0.28277,0.0607321,0.274782,0.125937,0.264482,0.384925,0.90224,0.623837,0.254332,0.313093,1.52345,0.401698,0.173193,0.177603,0.684496,-0.4414,-0.225544,-0.269758,-0.0113889,0.389068,0.342011,0.101402,-0.0806983,0.0140439,-0.0721015,-0.0204834,-0.437115,-0.268034,-0.540222,-0.602709,0.0161859,0.0190955,-0.130409,0.0212669,0.604878,0.539048,0.394365,0.449273,1.58507,1.07567,1.47862,2.4248,1.64836,0.784598,0.517477,0.0865164,0.874484,1.01477,0.802304,0.745366,-1.18118,-1.24661,-1.50677,-1.1741,-1.20236,-1.01881,-1.08136,-0.936562,-0.401108,0.0631756,-3.06195,-3.91078,-1.90617,-1.71781,-1.88808,-2.13067,0.629779,0.361803,0.888519,0.748381,-0.0426436,-0.324062,-0.343806,-0.215962
-277.558,0.969099,0.0330885,7,127,0,307.964,-0.250342,0.346043,0.273232,0.0328631,-0.432118,-0.226421,0.343185,0.958962,0.75661,0.601766,-1.2934,-1.06969,-1.83807,-1.87603,0.629387,-0.52315,0.045196,0.0573632,0.164512,0.382718,0.181348,0.661225,1.01063,0.246668,0.439423,0.146327,1.25194,1.1022,0.254357,0.684589,-0.545891,-0.200384,-0.211657,-0.519567,0.328281,0.34426,0.254609,0.384885,0.0635703,0.0826139,0.0731275,0.0356339,-0.657066,-0.576261,-0.428157,-0.700032,0.115726,-0.00565349,-0.300452,0.077708,0.431205,0.139866,0.634943,0.421275,2.34288,0.117337,1.61144,2.41135,1.31114,1.01776,0.330887,0.465619,1.18009,1.04997,0.532442,0.202351,-0.756605,-1.68592,-1.50547,-1.42457,-1.05014,-1.13454,-0.882508,-1.11727,0.276346,-0.886344,-1.85926,-2.98646,-1.47791,-2.02303,-2.04409,-1.19923,0.773317,1.07219,1.00488,0.563621,-0.351026,-0.01234,-0.921609,-0.684235
-286.476,0.997636,0.0330885,7,127,0,324.129,0.144902,0.452491,0.245744,0.00436109,-0.67247,-0.050079,0.457588,0.947258,0.091601,1.00652,-1.34505,-1.15338,-1.6043,-1.73402,0.798523,-0.448281,0.365976,0.0322747,0.511633,0.322874,0.224153,0.549215,1.47412,0.396172,0.656733,0.254815,1.86597,0.728645,0.613388,0.780431,0.765232,-0.042267,-0.271648,0.00322459,0.154383,0.448643,0.25553,0.254966,-0.0462822,-0.0398451,0.00506961,-0.00317098,-0.789179,-0.134194,-0.712682,-0.810393,0.28406,-0.12161,-0.0507096,0.24774,0.670977,0.766389,0.304002,0.335953,1.79104,1.77548,1.49908,2.47823,1.82478,0.671191,0.578375,0.408228,0.832993,0.951274,1.32692,1.39871,-0.933753,-2.42159,-1.92048,-1.75018,-1.07575,-1.42977,-0.819125,-1.32562,0.0884411,-0.518927,-2.50135,-4.27464,-2.02108,-1.97067,-1.95688,-2.21928,0.241625,1.28383,0.809613,0.677973,-1.23787,-0.91574,-0.89208,-0.302907
-288.17,0.980846,0.0330885,7,127,0,326.974,0.312,0.537477,0.229918,-0.0195225,-0.586265,-0.0191545,0.443333,0.878409,0.120573,0.96975,-1.481,-1.09353,-1.73904,-1.97852,1.11816,-0.261702,0.153472,0.0539678,0.385948,0.244236,0.389518,1.95604,1.59306,0.509509,0.622185,0.288245,1.6394,0.952064,0.6094,0.999564,0.392725,-0.31645,0.11765,0.520527,0.147594,0.53934,0.27109,0.140152,-0.0509574,-0.0115689,-0.109353,-0.0760652,-0.782049,0.0284379,-0.643576,-0.865874,0.251262,-0.200062,-0.0710557,0.217539,0.598278,0.758152,0.28701,0.285559,1.94555,2.08361,1.52077,2.95148,1.77635,0.504697,0.447985,1.00867,1.00488,1.15762,1.22884,1.28053,-0.939286,-1.96536,-1.73574,-1.91828,-1.00213,-1.50689,-1.09529,-1.0709,0.224291,-0.843111,-2.92169,-4.46462,-2.34994,-1.89835,-2.15513,-2.77168,0.51544,0.871941,0.437747,0.530438,-0.903979,-1.08367,-0.608917,-0.128997
-276.543,0.997143,0.0330885,7,127,0,321.968,-0.521743,0.566276,0.392713,0.102793,-0.0820471,0.153236,0.434603,1.1038,0.86074,0.631048,-0.53133,-1.09295,-1.37695,-1.54516,0.768673,-0.738323,0.308346,0.0404294,1.22479,0.142549,0.324268,1.07221,0.537401,0.329267,0.657536,0.266951,1.89747,0.266376,0.528876,0.515732,-0.319116,-0.418224,0.24639,-0.0617589,0.19061,0.37066,0.617635,0.657544,0.114797,0.123682,0.150666,0.086675,-0.512854,0.0385418,-0.414233,-1.39812,-0.0804685,0.0517733,0.174812,0.144785,0.643854,0.533074,0.391077,0.202457,1.67155,1.58482,1.29543,2.08739,1.80205,0.545277,0.403907,-0.135764,1.04822,0.566814,0.706462,0.127562,-0.164119,-1.43743,-1.62529,-0.600018,-1.02801,-1.57559,-1.19921,-1.18258,-0.0438574,0.324294,-2.93385,-3.96269,-1.4378,-1.88407,-1.58893,-1.66405,0.649404,0.32098,1.10321,0.924706,-0.473659,-0.323518,-0.506746,-1.03004
-293.018,0.985615,0.0330885,7,127,0,331.372,-0.0248011,0.467467,0.872721,0.107668,0.265951,0.0243708,0.594117,-0.317134,0.55985,0.817128,-0.0662726,-0.53384,-1.5661,-1.92006,0.342331,-0.915393,0.362327,0.048371,1.58402,0.197478,0.293537,1.74744,0.935114,1.83473,1.34394,0.190466,1.51406,0.329691,0.393278,0.115556,-0.187549,-0.429561,-0.114246,0.101241,0.188063,0.740151,0.862788,0.4625,0.153643,0.0928553,0.0686035,0.0487726,-0.701399,0.810171,-0.0774685,-0.959801,0.308839,-0.0332663,-0.0280803,0.229744,0.598715,0.793865,0.45469,0.685493,1.75513,1.91723,2.27746,1.70622,1.23058,0.858981,0.284452,0.888095,1.2902,0.935946,0.582461,-0.46007,-0.40252,-1.80983,-1.79522,-0.802658,-0.253003,-0.720428,-0.466198,-0.51264,0.769073,-0.161456,-3.13589,-3.33377,-2.02729,-2.28033,-1.93027,-2.10599,0.655039,0.494684,1.18859,0.186036,-0.78325,-0.69427,-0.908202,-0.958064
-285.533,0.979221,0.0330885,7,255,0,346.014,-1.05889,1.11077,-0.21521,0.0904497,-0.502134,-0.180123,-0.00639056,2.6361,1.19661,1.28894,0.0207791,-0.529898,-0.0658934,-1.5191,0.771818,-0.0850951,0.500765,0.0363916,0.219659,0.326791,0.444552,1.98018,0.897731,1.77138,0.32798,0.373784,0.471992,0.515699,0.202785,0.0992172,-0.432782,-1.56511,-1.1331,-1.01801,0.0237119,0.570001,0.253105,-0.292373,0.104314,0.174725,0.0601373,0.105541,-0.426956,-0.337811,-0.675077,-0.39383,0.102559,-0.294113,-0.35862,-0.979603,0.398878,-0.387735,0.161543,-0.394868,1.86793,1.15182,0.624627,2.44055,1.69951,1.16829,0.137777,2.08583,0.724902,0.722434,0.474714,1.36319,-0.175578,-0.261721,-0.111135,-0.219505,-0.947523,-0.928153,0.190415,-0.375177,-0.0800407,0.421846,-0.314186,-0.376554,-1.41145,-1.92488,-1.80184,-2.00745,0.929922,0.906351,0.943968,0.546404,0.0278101,-0.00692427,-0.00621447,-0.0420747
-267.8,0.956513,0.0330885,7,127,0,313.998,-0.88446,0.445781,0.0153309,0.038816,-0.382147,-0.251759,-0.0674935,1.97766,1.25246,1.22407,-0.369759,-0.506425,-0.270995,-2.0154,0.53669,-0.0540959,0.631738,0.0430701,0.109267,0.51343,0.530055,0.6054,0.571541,0.260553,0.306029,0.375342,0.500544,0.185759,0.294712,0.03559,-0.52259,-1.23256,-0.762083,-1.90212,0.138293,0.82451,0.228254,-0.625734,0.0275669,0.0915068,0.0254192,0.0787151,-0.361454,-0.35382,-0.529889,-0.477284,0.193317,-0.41851,-0.154982,-0.443308,0.209791,-0.0512006,-0.0386097,0.255362,2.21477,1.58852,0.974536,1.70002,1.97882,0.971958,0.540635,1.39175,1.18725,1.1991,0.685927,1.49606,-0.519521,-0.708504,-0.431427,-0.0131844,-0.211842,0.00972092,-0.659945,-0.458721,0.362972,0.102628,-0.49161,-0.78194,-2.15094,-2.06296,-1.98209,-1.56683,0.605777,0.476976,0.49481,0.653821,-0.0664988,-0.107041,-0.084222,-0.0933662
-286.083,0.908447,0.0330885,7,127,0,326.676,-0.788733,0.515854,0.362131,-0.0369838,-0.42549,-0.170855,0.112292,1.24592,1.20235,1.30709,-0.580689,-0.115405,0.246958,-2.06981,0.50852,0.0511444,0.933734,0.0699044,0.525363,0.679049,0.509209,0.631915,0.650249,0.961516,0.886247,0.405444,0.287227,0.412543,0.0432271,0.107425,-0.662449,-1.13416,-0.881401,-0.312673,0.107934,0.651502,0.353063,-0.758972,0.026974,-0.0598048,-0.0431248,-0.0665477,-0.502717,-0.210565,-0.543004,0.0419385,0.00198398,-0.0850716,-0.0553304,-0.259429,0.175205,0.0255353,-0.422407,-0.0982137,1.8503,1.33765,0.971431,1.16604,2.23341,1.47945,0.919952,0.840517,0.987647,1.03186,1.42059,2.24309,0.101663,-0.522746,-0.633314,0.0835349,-1.01611,-0.754307,0.0411508,-0.139021,0.260973,0.323372,-0.427335,0.0153613,-1.8423,-2.1834,-2.25817,-2.64684,0.562533,0.556985,0.581782,0.513846,0.00457134,0.112281,0.219961,0.0188157
-289.757,0.984669,0.0330885,7,127,0,330.376,-1.044,0.415739,0.583999,0.0137919,0.263384,-0.140598,0.12451,1.12412,1.39424,0.897527,-0.452355,-0.498954,-0.213883,-1.9091,0.788763,0.403759,0.433105,0.0296797,0.680104,0.30136,0.464282,0.531104,1.27999,0.966251,0.404401,0.813166,0.394988,0.65038,0.0972774,0.217201,-0.103982,-0.954058,-1.23083,-1.62697,0.203853,0.560458,0.331365,-0.172382,-0.0223455,0.0291848,0.00374403,0.0259599,-0.524338,-0.21438,-0.95892,-0.122779,-0.109647,0.237596,-0.143387,-0.59992,0.144176,0.054216,-0.207428,-0.152189,1.63625,1.34027,1.05265,2.01275,2.21895,1.26434,0.7894,1.13714,1.16396,0.469726,1.40536,1.38978,-0.845499,-1.51287,-0.45302,0.0688774,-0.796857,0.604199,-0.139988,-0.420041,0.281006,-0.269476,-0.240149,-0.741354,-2.17957,-2.8137,-1.82667,-2.05117,0.851191,0.871159,0.802134,0.890653,0.550533,0.379708,0.423476,0.134197
-276.747,0.953324,0.0330885,7,127,0,330.707,-0.0484685,0.847758,0.0634456,0.118598,0.196295,0.0327788,0.305208,1.39326,1.1884,0.958701,-0.543254,-1.4333,-1.17036,-1.41961,1.23598,-0.000361243,0.374555,0.094409,0.566576,0.107433,0.276439,0.4073,0.50997,0.121387,0.346204,0.398125,0.906554,0.620289,0.0311159,0.232229,-0.631673,-1.07119,-0.941394,-0.753893,0.325213,0.603872,0.767266,0.248418,0.109327,0.195433,0.103915,0.0433864,-0.372348,0.48381,-1.03038,0.227758,0.111291,-0.196499,0.0343653,0.169016,0.42864,0.314475,0.434645,-0.267163,1.84562,1.37682,1.16337,0.813859,1.8306,1.53902,0.931222,1.2652,1.0775,1.02387,0.900913,1.1456,-0.802055,-1.42797,-0.640829,-0.296402,-1.09334,-2.25103,-0.823308,-0.846571,-0.635324,-0.0415122,-1.85165,-2.14145,-0.891696,-1.69568,-2.19262,-0.962702,1.21032,1.2112,1.20016,1.22325,0.282294,0.0618523,-0.18377,-0.337538
-280.292,0.490994,0.0330885,6,96,1,331.562,0.327077,0.835897,0.137214,0.142007,0.190616,-0.0249909,0.261387,1.19934,1.07129,1.1938,-0.799445,-1.1294,-1.17348,-1.49382,1.11598,0.155452,0.380542,0.04449,0.577989,0.145827,0.340488,0.31069,0.329875,0.135518,0.616663,0.357664,1.19907,0.575432,0.0588158,0.281331,-0.0235412,-0.795565,-0.950089,-0.80701,0.361018,0.409207,0.722446,0.174392,0.110554,0.147373,0.158479,0.164892,-0.306717,0.827398,-0.939055,0.162308,-0.0783449,-0.197531,-0.149839,0.0193036,0.346091,0.386959,0.390841,-0.342355,1.48517,0.962995,1.19053,0.494847,1.96379,1.34559,0.784281,0.9905,1.04507,0.983884,1.0758,1.14997,-0.747413,-1.67066,-0.410871,-0.212093,-0.827597,-1.58706,-0.749101,-1.71467,-0.582132,-0.794334,-1.8824,-2.02661,-1.3905,-1.88804,-2.14016,-1.08695,1.0646,1.21134,1.17228,1.14745,-0.0268446,0.403613,0.435654,0.099857
-275.047,0.913683,0.0330885,7,127,0,318.329,-0.616858,0.472557,0.261084,-0.0995364,-0.233636,-0.0175498,0.373985,1.01057,0.852168,1.15417,-0.720946,0.163359,-0.324719,-1.45699,0.530764,-0.383065,0.634007,0.0110132,0.214616,0.245023,0.279796,1.17163,0.345313,0.146438,0.922491,0.513008,0.977546,0.638023,0.23391,0.0448194,-1.17133,-0.492186,-0.274508,-1.42022,0.0438178,0.421803,0.0828194,-0.255952,-0.0781136,-0.100474,-0.122234,-0.106757,-0.521414,0.0049351,0.00824888,-0.322705,-0.0272918,-0.18437,-0.0251101,0.0706565,0.449163,0.834727,0.362296,0.0119056,2.01257,2.34871,1.29633,2.36599,1.16858,1.14178,1.01,1.4988,1.11575,1.10544,1.04348,1.07385,0.670101,-2.14693,-1.79496,-1.19933,0.110841,-0.356699,-0.698766,0.55345,0.915767,-0.522811,-1.54843,-1.97933,-1.62234,-2.01652,-1.4042,-1.87076,0.71891,0.370194,0.661166,0.626396,-0.308507,-0.381489,-0.441813,-0.398399
