# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = hierarchical_v5_model
# start_datetime = 2021-11-19 20:54:37 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/d5xeld7y.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/hierarchical_v5-202111192254-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha_mu,alpha_sigma,beta_mu.1,beta_mu.2,beta_mu.3,beta_mu.4,beta_mu.5,beta_mu.6,beta_mu.7,beta_mu.8,beta_mu.9,beta_mu.10,beta_mu.11,beta_mu.12,beta_mu.13,beta_mu.14,beta_sigma.1,beta_sigma.2,beta_sigma.3,beta_sigma.4,beta_sigma.5,beta_sigma.6,beta_sigma.7,beta_sigma.8,beta_sigma.9,beta_sigma.10,beta_sigma.11,beta_sigma.12,beta_sigma.13,beta_sigma.14,alpha.1,alpha.2,alpha.3,alpha.4,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.1.11,beta.2.11,beta.3.11,beta.4.11,beta.1.12,beta.2.12,beta.3.12,beta.4.12,beta.1.13,beta.2.13,beta.3.13,beta.4.13,beta.1.14,beta.2.14,beta.3.14,beta.4.14
-275.753,0.994385,0.0101992,8,255,0,310.463,-1.0004,1.10212,-0.152715,0.00883725,-0.40501,-0.718688,0.507827,1.26404,1.02779,0.895068,0.522446,1.3491,1.13803,-2.41161,0.525796,-1.02176,0.505506,0.0977584,0.265776,1.2411,0.0734924,0.319362,0.169995,0.421702,0.192081,0.890822,0.858734,0.270108,0.0747379,0.379287,-0.736506,-1.93703,-1.39919,-0.630148,-0.291259,0.229351,0.267775,-0.791129,0.0249677,0.0237704,0.120229,0.0480666,-0.616657,-0.0877862,-0.457016,-0.60119,0.0125244,-0.443902,-0.694843,-0.573257,0.458886,0.527382,0.543849,0.611587,1.40417,1.27356,1.21793,1.20787,1.06996,0.8031,0.688767,1.14053,1.45337,1.05143,0.480982,0.807208,0.138481,0.368202,0.490264,0.347869,0.470929,-0.323487,1.14161,1.13519,1.3125,1.80528,-0.587065,-0.922645,-1.8724,-2.59123,-2.76362,-2.13886,0.571236,0.439762,0.499796,0.630964,-1.17181,-1.46793,-0.83472,-1.2729
-284.345,0.998791,0.0101992,8,255,0,313.164,-1.29053,0.392773,0.00473228,0.13215,-0.124787,-0.585729,0.580054,1.15988,1.13699,0.756109,0.078968,-0.481159,0.143321,-1.59062,-0.13216,-0.900843,0.939052,0.0881995,0.478942,0.288021,0.0804783,0.54169,0.190586,0.458544,0.652358,0.526585,1.23023,0.920716,0.053083,0.363621,-0.442168,-1.15279,-0.883439,-1.23365,-0.0735096,0.354568,0.687528,-0.434458,0.0454349,0.166676,-0.0743065,0.130416,-0.730423,0.237353,-0.0192235,-0.499069,-0.0527768,-0.896405,-0.2919,-0.862921,0.472579,0.562603,0.553142,0.520849,1.68066,0.788257,0.716137,1.67609,1.16718,0.967433,0.785239,1.18606,1.04878,0.804755,0.771425,0.0310763,0.390222,0.58667,0.540558,0.562328,0.333527,1.02422,0.290981,-0.19429,1.36346,1.09173,-0.303411,0.96565,-2.20351,-2.63236,-1.69886,-1.97937,-0.117151,-0.205472,-0.105998,-0.090459,-0.839887,-0.558361,-1.41018,-1.61718
-274.591,0.998747,0.0101992,9,511,0,326.864,-0.105392,1.11673,0.385042,0.0933612,-0.193323,-0.367406,0.495092,1.22753,0.942627,0.804448,0.188768,0.964452,0.312835,-1.72132,0.323307,-0.730871,0.852284,0.386767,0.504743,0.53844,0.0787838,0.413573,0.101084,0.298898,0.367499,1.00186,0.726822,0.861901,0.0437052,0.7,-0.0956152,-0.684971,-1.1042,-0.130609,0.111394,0.800015,0.586689,-0.789658,0.101547,0.00342582,0.04863,0.170726,-0.54368,0.658176,-0.411631,-0.402644,-0.108548,-0.523886,-0.433944,-0.400159,0.562823,0.487277,0.498489,0.425167,1.70985,1.39221,1.15903,0.749102,1.05029,1.0915,0.901825,1.05336,0.709674,0.670545,0.409732,1.15902,0.41191,-0.971598,0.146006,0.134066,-0.00875635,-0.387272,0.909103,0.209088,0.730576,0.685001,-0.410569,-1.09083,-2.30165,-3.16808,-2.3311,-1.90155,0.329695,0.353889,0.321247,0.255094,-1.09172,-0.537109,0.177952,-0.695484
-271.981,0.996353,0.0101992,8,255,0,320.238,-0.172408,0.275587,-0.0774057,0.34665,-0.490629,-0.1817,0.595271,1.4721,0.907881,0.119299,-0.0958118,-0.413758,0.0717639,-2.56528,-0.154264,-0.0258053,0.257395,0.552882,0.660904,0.0790219,0.0214231,0.0862779,0.340725,1.01958,0.797969,0.602435,1.96865,0.462692,0.0573412,1.20948,-0.542171,-0.292694,-0.231805,-0.195341,-0.2159,0.140802,0.108856,0.152572,0.023263,0.336846,-0.0105636,-0.196577,-0.677442,-0.378508,-0.269237,-1.4021,-0.241144,-0.170603,-0.217926,-0.0747706,0.615874,0.599725,0.620847,0.569832,1.60973,1.35859,1.62752,1.30291,0.992936,0.742481,0.803137,0.903682,1.04106,0.30668,0.792417,-0.707987,1.34701,-0.812923,-0.801247,-0.0575373,0.467827,0.104274,-0.345982,0.0444115,1.87295,1.11079,-1.8295,-1.67207,-2.84595,-3.03089,-2.55008,-2.07288,-0.109273,-0.208529,-0.101939,-0.162465,-0.613602,0.188157,-1.3952,-1.18147
-260.189,0.990532,0.0101992,8,511,0,304.185,-0.0231678,0.861153,0.285384,0.134427,-0.3881,-0.0687577,0.388908,1.47961,0.828493,0.298429,-0.195388,0.257279,-0.926511,-2.10849,0.323403,-1.24143,0.351374,0.281346,0.389932,0.129421,0.0316736,0.135086,0.217192,0.407461,0.789177,0.524867,1.21197,0.453806,0.047093,0.347292,-0.625471,-0.49305,-0.163088,-0.520654,0.279187,0.459179,0.249537,0.160861,0.182384,0.691071,0.217637,0.296495,-0.53326,-0.21685,-0.392243,-0.989253,-0.0645677,-0.105689,-0.163711,-0.0198474,0.383483,0.368935,0.39002,0.370271,1.5956,1.34667,1.45515,1.62868,1.2255,0.950015,0.638217,0.811077,0.756413,-0.311226,0.815844,-0.0359432,0.550903,-0.482172,-0.871916,-0.0796637,0.461221,-0.641684,-0.122861,0.295054,1.42166,0.355872,-1.63437,-1.60223,-2.19587,-2.77857,-2.8572,-2.73591,0.286234,0.296282,0.339506,0.347041,-0.808659,-2.02973,-0.871896,-1.05713
-263.197,0.991713,0.0101992,8,511,0,310.982,-0.432944,0.453871,0.142772,0.0853321,-0.552968,-0.0998923,0.386101,1.52995,1.13187,0.305467,-0.164189,0.305813,-0.486368,-2.43608,0.2473,-1.29615,0.266521,0.568178,0.208375,0.04906,0.036717,0.150487,0.210558,0.543566,0.494895,0.848304,1.43104,0.580245,0.0288551,0.40422,-0.590234,-0.645688,-0.439201,-0.477563,0.189642,0.294325,0.242033,0.293845,0.181867,0.408705,0.218954,0.513245,-0.553349,-0.22603,-0.328651,-1.12879,-0.0642786,-0.10149,-0.125006,-0.0678101,0.35583,0.441804,0.409326,0.387139,1.34965,1.5035,1.64296,1.55386,0.929539,1.20149,0.936966,0.983829,0.886975,-0.137407,0.949866,-0.439054,0.852421,-0.799353,-1.16151,0.149479,0.804523,-0.556901,0.251836,0.399188,1.40399,0.0990688,-1.83215,-1.85477,-2.11035,-3.13331,-2.75675,-2.33112,0.228573,0.265082,0.30769,0.229488,-0.380653,-0.955303,-1.18416,-1.64275
-269.906,0.981988,0.0101992,9,511,0,303.92,-1.15588,0.961379,0.0648033,0.309454,-0.442262,-0.166319,0.587396,1.52095,0.372045,0.646238,0.470185,-0.0068615,0.0256103,-2.55339,-0.102875,-0.161749,0.501364,0.806089,0.376643,0.0496111,0.0296277,0.121856,0.377453,0.24676,0.834894,0.577156,1.10369,0.774008,0.0853915,1.36203,0.69039,-0.275007,-1.20831,-1.09082,0.0115577,0.367952,0.473735,0.0437284,0.0431541,0.718068,0.0878978,0.12725,-0.61769,-0.197141,-0.436144,-0.213688,-0.137963,-0.150408,-0.0971831,-0.227849,0.613156,0.565969,0.547915,0.550448,1.56308,1.41187,1.50608,1.55279,1.06957,0.240282,0.487834,0.503042,0.750252,0.841547,0.340549,1.00673,0.2646,-0.749036,0.544632,0.962844,-0.36502,0.10933,0.420787,0.185125,0.848644,0.328669,0.172165,-0.493165,-2.77777,-2.38272,-2.77607,-2.77248,-0.0806965,-0.0446984,-0.146071,-0.0583402,-1.60414,-2.33381,-1.01545,-1.69167
-277.61,0.990407,0.0101992,8,255,0,312.097,-1.00233,1.11004,0.0822549,0.410277,-0.277321,-0.228413,0.512842,1.68206,0.759777,0.535945,0.138805,0.610362,-0.358149,-2.93404,0.350308,-0.529111,0.11945,0.572852,0.328437,0.0493875,0.0272027,0.226876,0.382943,0.274,0.992915,0.352723,0.732734,0.524947,0.191213,1.43776,-0.134379,-0.759021,-1.77205,-1.16624,0.05982,-0.179688,0.268411,-0.0540335,0.0281628,0.384099,0.0692201,0.038917,-0.666672,-0.26344,-0.663719,-0.418337,-0.194065,-0.22062,-0.173115,-0.287302,0.514977,0.543341,0.554073,0.54478,1.81161,1.82984,1.58073,1.42746,1.19542,0.585812,0.293309,0.488441,0.802536,0.683784,0.780983,0.258058,0.0347653,-1.34968,0.330697,0.921624,0.151593,0.528142,0.38546,1.21466,0.980778,0.151817,-0.709254,-0.0516346,-2.37474,-3.56174,-1.88924,-3.36196,0.330802,0.596132,0.497204,0.449876,-1.79192,-1.96096,-1.19899,-2.58666
-273.523,0.994851,0.0101992,9,1023,0,324.033,0.631995,1.53472,0.441348,-0.0131341,-0.330358,-0.0040988,0.770463,1.40726,0.933606,0.830656,-0.066013,-0.464835,-0.115431,-0.698087,0.0753977,-1.4019,0.369684,0.254779,0.170982,0.0620744,0.107641,0.37973,0.636544,0.0784085,0.519881,0.211184,0.754608,1.04056,0.292586,1.15437,-0.579228,-1.80844,-0.636581,-2.05998,0.0902608,0.674018,0.226532,0.239181,-0.0250116,0.288922,0.104394,0.163579,-0.448168,-0.297973,-0.486628,-0.311378,-0.0238067,-0.0405743,-0.00267609,-0.0185536,0.776613,0.876027,0.717182,0.730992,1.53379,1.90206,1.50786,1.39525,1.75525,0.882069,0.981589,1.09771,0.902162,0.866848,0.860822,0.949173,0.133542,-0.234845,-0.295133,0.183605,-0.320735,-0.491854,-0.733221,-0.184909,1.03996,0.279079,-0.399998,-0.735084,-1.41627,-1.80969,-2.26773,-0.608668,0.534392,0.0890715,-0.0794526,0.236509,-0.236806,0.0597363,-1.59709,-1.29058
-282.885,0.998604,0.0101992,9,511,0,320.029,0.566914,1.05195,0.0449458,0.430322,-0.466652,-0.453081,0.237268,1.39405,0.403564,0.762393,-0.0860178,-0.0255224,-0.27148,-1.49054,0.266,0.815653,0.232023,0.160195,0.227301,0.531642,0.0824217,0.432203,0.553497,0.0758286,0.923697,0.293669,1.36155,0.657101,0.376301,1.51968,-0.781925,-1.42303,-1.21137,0.397573,-0.0191474,0.189749,0.231233,-0.364462,0.256781,0.371397,0.0896272,0.460683,-0.663189,-0.347235,-0.254045,-0.356348,0.0135652,-0.491675,-0.261872,-0.929077,0.269306,0.248842,0.242938,0.210468,1.89921,1.24226,1.62634,1.21738,0.962608,1.15575,0.287051,-0.186168,0.760247,0.673318,0.696883,0.720001,0.228586,0.0881641,-0.0815248,-0.737811,0.130924,0.0340234,-0.276326,0.066062,0.869868,1.19542,-0.940119,-3.13953,-1.69901,-2.9276,-1.62959,-1.20688,0.794509,0.0932174,0.477708,0.308985,0.894249,0.0481353,-0.45573,-2.27815
-271.805,0.996038,0.0101992,9,1023,0,316.273,-0.138058,1.95265,0.219086,-0.13987,-0.44465,-0.0804753,0.659476,1.6263,1.2623,0.635319,0.451298,-0.42952,-0.130343,-1.59986,0.599255,-0.988495,0.0775598,0.310802,0.116604,0.238542,0.080702,0.48065,0.454631,0.0744533,0.701547,0.182405,1.33068,0.814238,0.0940334,0.381995,-0.205832,-1.3038,-1.70149,-1.04752,0.267463,0.352116,0.341004,0.271784,-0.0250085,0.319556,0.0116205,0.0762681,-0.49595,-0.255587,-0.405228,-0.600146,-0.11801,0.219647,-0.312134,-0.0362471,0.719578,0.612943,0.673502,0.729162,1.41436,1.77843,1.47983,1.45151,1.09527,1.73114,1.17073,1.26659,0.636264,0.596237,0.630901,0.565073,0.281896,-0.416906,0.277719,1.28031,-0.420137,-0.400755,-0.652838,-0.171497,0.867439,0.237613,-0.548037,-1.77919,-1.55082,-2.98841,-1.35984,-1.33491,0.592104,0.641322,0.688441,0.517728,-1.19852,-1.77812,-1.57105,-0.487088
-280.011,0.995887,0.0101992,9,511,0,316.521,0.364581,0.212355,-0.0766624,0.272476,-0.332253,-0.695746,0.342194,1.09598,0.70705,1.16287,-1.06039,-0.366255,-0.0785752,-2.85695,-0.23328,-1.04378,0.18468,0.316493,0.2987,0.460235,0.101087,1.10704,0.303384,0.0442884,1.50713,0.531106,1.05348,1.03325,0.0699912,0.424806,0.542393,0.207521,0.293054,-0.107797,0.0690533,0.228482,0.16813,-0.177806,0.272815,0.671259,0.172841,0.210222,-0.45676,-0.310012,0.0839778,-0.617361,0.186521,-0.665161,-0.621445,-0.674656,0.348836,0.28818,0.304079,0.179076,2.12124,1.08749,1.19164,0.867711,1.33912,0.875449,0.433832,0.53561,1.13146,1.18472,1.16051,1.05236,-0.582455,-0.721449,-0.23349,0.0639108,-1.09673,-0.160835,0.235461,-0.907943,-0.279597,0.867896,-1.02123,-1.88733,-2.56531,-3.33876,-3.64353,-2.25581,-0.170007,-0.207651,-0.220317,-0.265883,-0.698548,-0.613849,-0.65708,-0.938426
-284.883,0.999312,0.0101992,8,255,0,317.161,0.361506,1.06405,0.272878,0.231731,-0.25123,-0.978065,0.383079,1.49037,0.928358,1.14412,-0.157951,-0.711983,-0.727257,-2.74597,0.0332927,-0.583173,0.129896,0.38101,0.299745,1.17562,0.0456074,0.569276,0.486293,0.138427,0.391107,1.01149,0.619678,0.23972,0.0251293,0.553183,0.0346511,0.840056,-0.788313,0.506769,0.224563,0.237763,0.357617,0.366499,0.278516,0.603737,0.115875,0.0914846,-0.66916,-0.117043,-0.103558,-0.264197,0.346601,-0.362924,-0.561305,-0.285864,0.34331,0.328326,0.356428,0.309888,2.67998,0.291857,1.44887,1.28806,1.33818,0.83833,0.772937,1.07134,1.1286,1.07594,1.16828,0.973001,-0.353408,-1.29895,-0.171679,-0.0959198,-0.494153,-0.74021,-0.135846,-0.0860091,0.54151,-0.184786,-0.867646,-0.96581,-3.0748,-2.28057,-2.2057,-3.08306,-0.019344,0.0550418,-0.000635797,0.0380563,-0.54087,-0.255114,-0.504201,-0.562025
-294.648,0.974514,0.0101992,9,511,0,332.494,-0.230216,0.486396,0.104737,0.0088201,0.102782,-0.0286424,0.655634,1.6698,0.904675,0.530269,-0.33233,0.00932507,-0.594896,-1.39962,0.48053,-0.260495,0.544186,0.210533,0.560953,0.702817,0.0943503,0.567847,0.849908,0.0739473,0.356094,0.89654,0.760297,0.992598,0.734358,1.39411,-0.0738072,-0.626462,0.123057,-0.367776,-0.102092,0.698081,0.0778004,-0.158335,-0.0995792,-0.136243,-0.0335349,0.265286,-0.185066,0.493203,-0.175474,-0.91196,-0.302487,-0.243513,-0.403769,-0.484226,0.580061,0.611886,0.633738,0.516466,1.04156,2.42537,1.67024,1.54945,1.77958,0.492619,0.320248,0.32246,0.430704,0.55966,0.493831,0.473632,-0.19348,-1.59103,-0.774765,-0.307612,-0.578277,0.384154,0.400075,-0.244548,-0.00743911,0.622223,-1.41014,-1.43955,-1.22728,-3.71092,-2.63296,-1.35916,0.866754,-0.0991328,-0.0186846,0.154681,-0.911861,-1.23358,-1.69484,-2.06034
-295.942,0.99991,0.0101992,9,511,0,348.162,-0.406684,0.721458,0.279215,0.433449,-0.509034,0.0501508,0.440719,0.716241,1.07178,1.34386,-0.66624,-1.04415,-0.447037,-2.15674,0.739731,-0.0623426,0.243802,0.334044,0.124548,0.12128,0.307165,0.629811,0.454259,0.062439,0.983853,0.313182,1.23444,0.658455,0.866057,0.962993,-0.732468,-0.329108,-0.462366,-0.934671,0.161962,0.373277,0.628012,0.217683,0.0900216,0.869104,0.252173,0.123899,-0.811605,-0.530128,-0.575847,-0.508777,0.151421,-0.0812226,-0.205388,-0.242952,0.480673,0.442993,0.0827547,0.163596,2.1797,0.615714,1.11986,0.759067,0.69395,0.755704,0.837623,1.01607,1.36878,1.2714,1.30181,1.34201,0.180387,-0.954232,0.155951,0.0386429,-0.340115,-0.768705,-1.01175,-1.29503,0.752292,0.459572,-1.49956,-2.16039,-1.89517,-2.23892,-2.6391,-1.34622,0.612607,0.491909,0.168966,3.38452,-0.215869,-0.710657,-0.787725,0.150342
-285.316,0.988058,0.0101992,8,255,0,346.861,-0.783393,0.418714,0.232049,0.319999,-0.508339,-0.218299,0.0587076,1.17521,0.621995,1.21547,-0.0983173,-0.895895,-0.475248,-2.2917,0.861761,-0.250342,0.17463,0.284422,0.0941933,0.19728,1.04251,0.47672,0.493786,0.0831559,0.693252,0.375573,2.22762,1.11885,0.773209,0.508259,-0.997661,-0.218715,-0.750507,-1.39865,0.142254,0.298847,0.354349,0.304621,0.190127,0.811979,0.122216,0.0931897,-0.505572,-0.571815,-0.620374,-0.705684,-0.0582284,0.012099,-0.0303453,0.0515146,0.515398,0.595216,0.200964,0.00364465,2.08519,0.62012,1.13444,0.691886,0.761382,0.423739,0.643086,1.0278,1.16366,1.1617,1.23394,1.19697,0.104171,-1.00997,-0.320029,-0.21921,-1.19714,-1.02258,-0.744899,-0.712968,0.691432,0.510658,-2.03901,-1.94654,-1.65363,-2.96086,-2.40491,-1.28184,0.856944,0.328877,0.453637,1.83279,-0.647477,-0.0747822,-0.42725,0.413203
-280.882,0.998901,0.0101992,9,511,0,323.334,-0.282209,0.623502,0.248783,0.280302,-0.728415,0.186856,0.588193,1.21862,0.346985,1.15882,-0.849301,-0.732299,-0.657193,-2.23059,1.26482,0.129082,0.0600407,0.485492,0.0905889,0.359694,0.170662,0.748032,0.117759,0.024337,0.447949,0.267299,0.811351,0.850268,0.928837,0.853153,-0.216807,-0.674869,-0.494724,-1.11944,0.306223,0.260128,0.331586,0.302848,0.10447,0.510327,0.145495,0.142223,-0.736997,-0.575922,-0.591717,-0.684194,-0.16117,-0.353614,-0.194544,-0.175473,0.62232,0.90668,0.440357,0.283547,1.90558,1.40661,1.3102,1.50589,0.679606,0.51656,0.317461,0.205011,1.18684,1.16135,1.17854,1.1718,-0.413334,-1.16206,-1.22197,-0.126796,-0.445111,-0.918275,-0.97086,-0.873806,0.69615,0.398548,-0.799088,-1.68847,-2.05178,-2.42435,-2.24746,-0.743134,0.307677,0.614568,0.432107,1.92027,-0.648708,1.05102,-0.625092,-0.407857
-289.747,0.935354,0.0101992,8,511,0,327.012,-0.56647,0.660471,0.201678,0.124535,-0.577767,0.403467,0.363286,1.34243,0.959202,1.07182,-0.231732,-0.873651,-0.225107,-1.91368,0.154425,-0.403364,0.0813942,0.320428,0.125574,0.882338,0.158241,0.29636,0.292201,0.0362257,0.948734,0.307997,0.456794,0.590955,0.699862,0.669507,0.0697552,-0.525929,-0.471258,-1.37479,0.2818,0.188677,0.304778,0.22124,0.321223,0.556545,0.0637116,-0.0325926,-0.548959,-0.617953,-0.731443,-0.706808,0.239111,-0.0261008,-0.188302,-0.000715101,0.33174,0.185263,0.389725,0.450266,1.77811,1.27834,1.19412,0.706255,1.01863,0.946645,0.939346,1.11387,1.07869,1.11219,1.1041,1.13374,-0.30964,-1.32733,-0.961771,-0.779729,-0.89482,-0.845812,-0.855643,-1.43404,-0.309527,-0.258129,-1.72217,-0.477002,-1.78276,-3.14856,-2.5485,-2.02567,0.867724,0.116264,0.136286,1.6683,-0.870534,-1.01708,1.12907,-0.344126
-298.04,0.995306,0.0101992,9,511,0,337.791,-0.525388,0.68722,0.0654915,0.115312,-0.663147,-0.579653,0.690839,0.828119,1.2958,1.06208,-0.302105,-0.849985,-0.664566,-1.17598,0.310217,-1.36417,0.219398,0.32238,0.527109,0.981787,0.267119,0.71061,0.215513,0.0198266,1.12936,0.492367,1.65831,0.417658,1.30167,2.03968,0.357094,-1.6887,-1.05185,-0.188837,-0.260782,0.034853,0.26679,0.0349215,-0.162115,0.139851,0.21558,0.431647,-0.946332,-0.14206,-0.428888,-1.28439,-0.228406,-0.404009,-0.623241,-0.544244,0.734192,0.441044,0.638995,0.662953,1.02667,0.689825,0.942755,2.20957,1.41778,1.24569,1.05641,1.19568,1.09546,1.08133,1.06567,1.10331,-0.648158,-1.05457,-1.32335,-1.25162,-1.10595,-1.08186,-0.793321,0.0117525,-0.233225,0.354141,-1.84352,-3.72006,-0.888995,-0.867469,-0.93176,-1.30437,0.874284,1.274,1.1639,0.926874,-0.335171,0.552526,-1.18421,-1.9978
-283.672,0.995302,0.0101992,9,511,0,341.048,-0.898034,0.530845,-0.127086,0.232193,-0.656178,-0.355282,0.832228,1.59382,0.804258,0.830744,-0.753323,-0.478841,-0.5151,-1.55166,1.60818,-0.830645,0.332913,0.222698,0.20288,0.143996,0.410542,0.241986,0.0475264,0.204607,0.532292,1.20531,1.16695,0.581944,0.345668,0.783402,-0.798116,-1.29984,-0.69394,-0.588145,-0.271558,0.188874,0.112195,-0.166065,0.0347061,0.577689,0.29378,0.329407,-0.655529,-0.440161,-0.857781,-0.628631,-0.0892387,-0.264784,-0.526472,-0.193298,0.628681,0.96794,0.455604,0.87795,1.52276,1.64241,1.3402,1.24805,0.740822,0.828493,0.852291,0.709734,1.03543,0.876959,0.876743,0.833684,-0.616911,-1.42269,-1.76848,-0.749892,-0.650485,-0.0991747,-1.94286,-0.686575,0.816795,0.69397,-2.44486,-1.49927,-0.891517,-2.14603,-1.52917,-1.21124,1.39387,0.753326,1.56068,1.15147,0.0977583,0.126763,-1.64507,-1.54359
-291.461,0.999523,0.0101992,9,511,0,344.634,-1.82174,0.901067,0.447534,0.146783,-0.381776,-0.0466754,0.0808803,1.00592,0.931383,0.624665,0.93082,0.573729,0.445234,-2.03236,1.06798,-0.0489706,0.140126,0.549639,0.842867,0.403798,0.465119,0.426226,0.409282,0.258556,0.723579,1.46981,0.481318,0.269569,0.337239,0.900966,-1.42838,-2.58251,-2.10552,-2.6147,0.380263,0.48711,0.324437,0.121504,0.140543,0.479004,0.0345078,-0.7572,-0.655762,-0.0119391,-0.211668,-0.443153,0.247119,-0.24055,-0.127811,-0.629627,0.455957,0.281437,0.585493,-0.50657,1.66154,1.04988,0.838887,1.57704,1.27893,0.696172,0.659318,1.15907,0.919755,0.654428,0.542046,0.618579,1.14484,0.189175,0.958038,0.974823,-0.569625,0.0893401,1.63386,0.969852,1.2509,1.31665,0.211921,0.613047,-1.6224,-1.93431,-1.60965,-1.61472,0.834837,1.22213,1.22084,1.37252,0.13693,0.863297,-0.798169,0.0946323
-286.838,0.999309,0.0101992,10,1023,0,339.087,-1.34103,0.245523,0.471604,-0.311191,-0.327893,-0.36316,0.349099,1.45265,1.04618,0.781544,0.217997,1.16991,1.26459,-1.72739,0.554071,-0.650121,0.559187,0.28587,0.165424,0.333079,0.364894,0.492564,0.130068,0.865978,0.141278,0.996368,2.25758,0.905606,0.0775797,0.366468,-1.69642,-1.3198,-1.49901,-1.02679,-0.134085,0.281689,0.652242,0.25915,0.0152825,0.0660969,-0.316185,-0.0808314,-0.418074,-0.172976,-0.39549,-0.338778,0.0174727,-0.497815,-0.4235,-0.160457,0.706681,0.641253,-0.167778,0.004525,2.15766,0.963368,1.19189,1.49734,0.979751,0.978031,1.11034,1.16166,0.919302,0.415699,0.856686,0.139448,0.57682,0.136676,0.00832092,0.352278,0.817987,0.681818,-0.334427,-0.475544,1.00726,1.26841,-0.102345,-2.47862,-1.28072,-2.23341,-1.94216,-2.01659,0.661174,0.405726,0.555508,0.51971,-0.662971,-0.0103518,-0.365917,-0.855774
-297.794,0.999403,0.0101992,9,511,0,341.376,-1.3211,1.059,0.00353999,0.144259,-0.545033,-0.445077,0.270506,1.62959,1.29128,0.875979,-0.912475,-0.0692502,-0.188944,-1.1385,1.52797,-0.294074,0.197644,0.64152,0.0784202,0.255524,0.479711,0.0739331,0.0941821,0.645458,0.873578,0.510009,1.04234,0.195625,0.0565958,0.722211,-1.5388,-1.52629,-2.61622,-0.958794,0.301016,0.280354,0.0346242,-0.577308,0.0114972,1.09191,0.210132,0.398886,-0.51365,-0.430357,-0.44008,-0.55334,0.0324288,-0.0860562,-0.370209,-0.525634,0.519394,0.613056,1.10271,-0.202337,1.55649,1.62663,1.68852,1.80299,1.2314,1.40283,1.39279,1.16536,1.32391,0.479294,0.424293,0.409746,0.680781,-1.77699,-0.193816,0.180359,-0.123613,-1.59403,0.933902,-0.799553,0.312996,-1.40644,-0.964306,-0.674277,-1.25523,-0.538842,-0.982102,-1.37603,1.52223,1.48705,1.58013,1.61648,-0.220434,0.432799,-0.228483,0.232326
-295.026,0.988001,0.0101992,9,511,0,352.265,-0.674525,1.22841,0.124458,-0.257124,-0.369088,0.148048,0.236337,1.79734,0.728915,1.00122,-0.941512,-1.5072,-1.28266,-0.421517,1.02449,0.394443,0.429943,0.427701,0.0821911,0.367643,0.233048,0.145483,1.08488,0.586857,0.559328,0.90023,1.72494,0.990455,0.194675,0.77625,-1.23328,-1.46954,-0.852898,-1.58569,-0.215478,0.503427,0.159757,-0.0843396,0.225682,0.104584,0.123631,0.0532642,-0.541851,-0.279694,-0.444788,-0.395725,0.154718,-0.302244,-0.516896,-0.592597,0.36652,0.259758,-0.0283023,0.498282,1.77453,1.65741,1.6866,1.64289,1.86722,1.21179,0.672318,0.544772,1.56403,0.716835,0.469367,0.705261,-0.535502,-0.171693,-1.05806,-0.591016,-0.713504,-0.623248,-1.11661,-0.672359,-0.261097,1.14267,-2.37933,-0.86412,-0.627571,-2.6122,-1.3922,-1.05005,1.26243,0.931959,1.19171,1.21692,1.26023,0.265245,0.249725,-0.111841
